id,sex,employment,married,income,digital3
193738,1,employed,1,11975,.35634467
193739,0,employed,1,4485,.133618
193740,1,employed,1,19185,.58498162
193741,0,employed,0,10424,.8601926
193742,1,retired,0,28898,0
193743,0,student,0,0,.83532417
193744,0,employed,0,21211,.76096159
193745,0,unemployed,1,0,.7481575
193746,1,unemployed,0,19242,.77988863
193747,0,employed,0,8730,.95795256
193748,1,employed,0,17851,.64251035
193749,1,employed,1,14208,.95415634
193750,0,employed,1,8507,.36928818
193751,0,employed,1,5319,0
193752,1,student,0,0,.88065374
193753,1,unemployed,1,6131,.22350603
193754,0,employed,1,8909,.21997832
193755,0,employed,0,16309,.90503031
193756,1,student,0,6929,.27454051
193757,0,employed,1,7604,.5216518
193758,1,retired,1,9664,.22244707
193759,0,employed,0,12858,0
193760,1,employed,1,6780,.15368435
193761,1,unemployed,1,0,.38354763
193762,1,employed,1,7753,.97967583
193763,0,employed,1,15238,.50644684
193764,1,employed,1,22765,.19732055
193765,0,employed,0,12349,.62723607
193766,0,employed,1,6942,0
193767,0,student,0,6889,.54076844
193768,1,employed,1,21677,.56311518
193769,1,employed,1,13020,.24783538
193770,1,employed,0,6005,.50460476
193771,1,unemployed,0,7451,.22033846
193772,0,employed,1,7357,.27505198
193773,1,employed,1,6928,0
193774,1,employed,1,47382,.5606373
193775,0,unemployed,1,12581,0
193776,0,student,1,30761,.91889006
193777,1,employed,1,7702,.061165217
193778,0,employed,0,35631,.68152553
193779,1,student,0,0,.26784813
193780,1,retired,0,3684,.24544561
193781,1,employed,1,7308,0
193782,1,retired,1,9019,.29275826
193783,0,employed,1,9388,.82315052
193784,0,employed,1,7708,.93382615
193785,0,employed,1,15866,.81302643
193786,1,retired,1,7684,0
193787,1,employed,1,10311,.28240848
193788,0,employed,1,9375,.72785717
193789,1,employed,0,35274,.5129388
193790,0,employed,0,5640,.18240726
193791,1,employed,1,8522,0
193792,1,employed,1,57463,.6674695
193793,1,student,1,0,.68844479
193794,0,employed,1,6679,0
193795,0,student,0,0,.04290691
193796,0,unemployed,0,10578,.053959358
193797,0,employed,0,25345,.22112978
193798,1,employed,0,5325,.30285746
193799,1,employed,0,28783,0
193800,0,unemployed,1,11662,.92521626
193801,1,student,1,33106,.8297224
193802,1,employed,0,11990,.86455935
193803,0,employed,1,5859,.36858016
193804,1,employed,1,100414,.93947893
193805,1,employed,1,10900,.54925811
193806,0,retired,1,3528,.32649788
193807,0,student,0,0,.56264818
193808,0,unemployed,1,0,0
193809,1,student,0,0,.16270261
193810,0,employed,0,6448,.6582005
193811,1,employed,1,17829,0
193812,0,employed,0,13351,0
193813,0,employed,1,14527,0
193814,0,unemployed,1,11985,.4852972
193815,1,student,0,14706,.84317946
193816,0,employed,1,11543,.70499057
193817,0,unemployed,1,6336,.72338724
193818,1,unemployed,1,39862,.66638482
193819,1,employed,1,10457,.20896958
193820,1,student,0,0,.91785693
193821,0,employed,0,45328,0
193822,0,unemployed,0,20525,.69315135
193823,1,retired,1,40329,.25296649
193824,0,employed,1,208040,.65227968
193825,1,employed,1,12316,.084220842
193826,1,student,0,0,.94380409
193827,0,student,0,0,.75327688
193828,1,retired,0,21178,0
193829,1,retired,0,6284,0
193830,1,employed,1,5821,.70945215
193831,0,unemployed,0,0,.10954756
193832,1,employed,0,8303,0
193833,1,unemployed,1,0,.037980322
193834,1,employed,1,9902,.82536298
193835,0,unemployed,1,16926,.74532151
193836,1,employed,1,6766,0
193837,1,employed,1,7450,.62636697
193838,0,student,0,0,.75852871
193839,1,employed,0,76809,.87892759
193840,0,employed,0,6857,0
193841,1,employed,0,31433,.67329544
193842,0,unemployed,1,7841,.62706321
193843,0,student,0,7916,.8722086
193844,0,retired,0,2927,.22572815
193845,1,retired,1,5079,.10992736
193846,1,retired,0,12449,.0043925783
193847,0,unemployed,1,0,.92869252
193848,0,employed,1,6685,.21813804
193849,1,retired,0,6907,.24861887
193850,1,student,1,0,.33413938
193851,1,retired,1,8208,0
193852,0,employed,1,5417,.73149621
193853,1,unemployed,0,8584,.13534138
193854,0,employed,1,12930,.30471209
193855,1,employed,0,7224,.77078938
193856,0,unemployed,0,10286,.26922908
193857,1,employed,1,8915,.74728024
193858,1,student,0,0,.95860207
193859,0,unemployed,1,0,0
193860,1,retired,1,44649,.23361096
193861,0,unemployed,1,6562,.57602042
193862,1,employed,1,11931,0
193863,1,employed,1,8966,0
193864,0,unemployed,1,8122,.70368892
193865,1,employed,1,9504,0
193866,1,unemployed,1,13514,.77055776
193867,0,unemployed,1,0,0
193868,1,student,0,6904,.78253418
193869,1,employed,0,17224,.37804767
193870,1,student,0,0,.97900671
193871,0,employed,0,85755,.7709837
193872,1,employed,0,8177,.67542922
193873,1,employed,0,10380,.93803197
193874,0,employed,1,15071,.52231288
193875,0,employed,0,19656,.75963199
193876,0,student,0,6587,.88015151
193877,1,unemployed,1,0,.69318169
193878,0,employed,0,8344,0
193879,1,employed,0,10325,.053754732
193880,0,student,0,3987,.82138473
193881,1,employed,1,9749,0
193882,1,employed,1,7236,.73901707
193883,1,employed,1,16715,.16995941
193884,0,employed,1,5243,0
193885,0,student,0,11729,.40586707
193886,1,employed,1,6015,.62657028
193887,1,employed,0,10504,.51764905
193888,1,student,0,7608,.75643706
193889,0,employed,1,29979,0
193890,0,employed,1,4316,0
193891,1,retired,0,11676,.29073423
193892,1,employed,1,8428,.49972481
193893,1,student,0,0,.90410304
193894,1,retired,1,52497,0
193895,1,unemployed,1,50952,.30092472
193896,1,employed,0,15281,0
193897,1,employed,1,7079,.47849965
193898,1,employed,1,116020,0
193899,0,employed,0,29374,.42453766
193900,0,employed,0,8453,.22849604
193901,1,retired,1,5635,0
193902,1,employed,1,62477,.30629352
193903,0,student,0,0,.86047542
193904,0,student,1,84832,.65576506
193905,1,retired,1,18923,.14519708
193906,1,student,0,0,.49611944
193907,1,employed,1,8779,0
193908,0,employed,0,577113,0
193909,0,employed,1,6151,.31298354
193910,0,student,0,19266,.94531143
193911,0,employed,1,10524,0
193912,1,employed,1,9190,.51175201
193913,1,student,0,3917,.73915595
193914,1,employed,1,87653,.93166411
193915,0,retired,1,3196,0
193916,0,student,0,0,0
193917,0,employed,1,7368,.50753033
193918,1,employed,1,57302,.7452333
193919,1,retired,1,2542,.13777667
193920,1,student,0,8788,.21434705
193921,1,employed,0,15801,.74572939
193922,0,unemployed,1,8670,.35457483
193923,0,employed,1,4982,.93118227
193924,0,employed,0,16693,0
193925,1,student,0,0,.90439624
193926,1,retired,1,13217,.24488285
193927,1,employed,1,45183,0
193928,1,student,0,0,.97219956
193929,1,employed,1,6077,.53426844
193930,1,student,0,0,.55659837
193931,1,employed,0,9213,.61631012
193932,1,employed,0,7934,0
193933,0,employed,1,18008,0
193934,1,employed,0,6422,0
193935,1,student,0,0,.28871095
193936,1,employed,1,312803,.10659163
193937,1,employed,1,6329,.10900712
193938,0,employed,0,8178,.042210005
193939,1,employed,1,58534,.12436268
193940,1,student,0,0,.13865858
193941,0,employed,0,5986,0
193942,1,unemployed,1,13515,0
193943,1,employed,0,29882,.84389246
193944,1,employed,1,8243,.25104862
193945,1,employed,1,62206,.55486548
193946,1,employed,1,14362,.27685791
193947,1,employed,1,18169,0
193948,0,unemployed,1,0,.52093655
193949,0,employed,1,9221,.53081352
193950,1,retired,0,11118,0
193951,1,employed,0,10385,.2513448
193952,1,student,0,0,.89083326
193953,1,employed,1,10823,.96334583
193954,0,retired,1,5144,.38426477
193955,1,student,0,23935,0
193956,1,employed,1,9296,.088094756
193957,0,employed,1,4111,0
193958,1,employed,0,32528,.28425062
193959,0,employed,0,115599,.57132053
193960,1,employed,0,19060,.22943655
193961,1,employed,1,5416,.041856002
193962,1,employed,0,9142,0
193963,0,student,0,0,.74442786
193964,1,employed,0,7195,.051839169
193965,0,student,0,2803,.9568488
193966,1,student,0,18873,.91743302
193967,1,unemployed,1,10201,.78431177
193968,1,unemployed,0,0,0
193969,1,employed,1,6829,.66067088
193970,0,employed,1,8335,0
193971,0,employed,1,21444,.82177246
193972,0,retired,1,14196,0
193973,1,employed,0,6039,.80609298
193974,1,employed,1,8408,0
193975,0,student,1,0,.49195847
193976,1,student,0,0,.099607602
193977,0,employed,1,6509,.81521034
193978,1,retired,0,12344,.2592147
193979,1,employed,0,19532,0
193980,1,employed,1,6977,0
193981,0,employed,1,22009,.17760488
193982,1,student,0,17794,.48848706
193983,0,student,1,286251,.24303101
193984,1,student,0,0,.79077882
193985,1,employed,0,9803,.74888796
193986,0,unemployed,1,0,0
193987,0,retired,1,2859,0
193988,1,student,0,9971,.24420297
193989,0,employed,1,9424,0
193990,0,employed,1,17821,.25974882
193991,1,student,0,0,.59687585
193992,0,student,0,0,.60829854
193993,1,unemployed,0,0,.69790244
193994,0,student,0,0,0
193995,1,retired,0,6558,.25650221
193996,1,employed,1,14204,.13420822
193997,1,student,0,3570,.98782963
193998,1,employed,1,9640,0
193999,1,employed,1,28475,0
194000,1,unemployed,1,5560,0
194001,1,student,0,0,.80624884
194002,1,employed,0,12737,.489117
194003,0,retired,0,6602,0
194004,1,employed,1,8718,0
194005,0,retired,0,13064,.26873121
194006,0,unemployed,1,9991,.098091505
194007,1,retired,0,11918,.26227564
194008,0,student,0,0,.99736977
194009,0,employed,1,10558,.53947425
194010,1,employed,1,80743,.56476355
194011,1,employed,0,40242,.22979815
194012,1,employed,1,13736,0
194013,1,employed,1,9355,0
194014,1,unemployed,1,9791,0
194015,1,student,0,18469,.75242817
194016,0,unemployed,1,0,.55765772
194017,1,employed,1,19375,0
194018,1,employed,1,11392,0
194019,0,retired,1,6665,0
194020,1,student,0,0,.36209229
194021,0,unemployed,1,6225,.73404276
194022,1,employed,0,8997,.69493479
194023,1,employed,1,12851,.64459664
194024,0,unemployed,1,0,.63423419
194025,1,employed,0,5525,.44820309
194026,1,employed,0,9165,0
194027,1,unemployed,1,6734,.044613659
194028,1,retired,1,8582,.1225901
194029,1,employed,1,42937,.47292978
194030,1,employed,1,11345,.65020984
194031,1,employed,0,26021,.52437991
194032,0,employed,1,5872,0
194033,1,employed,1,113255,0
194034,1,retired,0,9153,.20052771
194035,0,student,0,0,.92823601
194036,1,employed,1,9036,0
194037,1,employed,1,10873,.90369576
194038,1,unemployed,1,5987,.5924359
194039,1,employed,1,42024,0
194040,1,unemployed,1,0,.71347016
194041,1,employed,1,8505,0
194042,1,student,0,14018,.85769391
194043,1,student,0,0,.91359639
194044,0,student,0,0,.99154174
194045,1,student,0,0,.95108426
194046,0,employed,1,13211,.42203355
194047,0,unemployed,1,0,.5605188
194048,0,employed,1,4833,.36251789
194049,1,employed,1,17628,0
194050,1,student,0,0,.46234924
194051,1,unemployed,1,0,.22228661
194052,0,unemployed,0,14011,.57172221
194053,1,employed,1,20628,.41321918
194054,1,unemployed,1,0,.82851869
194055,1,retired,1,45427,0
194056,1,employed,1,7604,.1570446
194057,1,employed,1,10451,.54735523
194058,1,employed,1,9649,.70949054
194059,0,unemployed,0,0,.24989845
194060,1,student,0,0,.93951833
194061,1,retired,0,11394,.33556619
194062,1,student,0,0,.9891212
194063,0,unemployed,1,14616,.51963574
194064,1,employed,0,13241,.039703779
194065,1,employed,1,18170,.82812816
194066,0,employed,1,25901,.53993273
194067,1,retired,1,4458,.070479497
194068,1,student,0,0,.81033212
194069,1,student,0,0,.73041952
194070,1,employed,1,12505,.64330566
194071,0,employed,1,40590,0
194072,0,employed,1,5430,0
194073,1,employed,1,20526,.5921641
194074,0,employed,1,15035,.78532135
194075,0,employed,1,6853,.358574
194076,0,employed,1,5957,0
194077,0,unemployed,0,0,0
194078,1,employed,1,10987,.66759896
194079,0,employed,1,9142,.18909356
194080,1,employed,1,6597,.83716297
194081,1,employed,0,55815,.15915629
194082,1,employed,1,14983,0
194083,1,employed,1,39467,.26719031
194084,0,employed,1,29591,.52872074
194085,1,employed,1,19806,0
194086,0,student,0,21447,.99970144
194087,1,student,0,0,.31972241
194088,1,student,0,9005,.91153419
194089,1,employed,0,12202,.71514171
194090,1,retired,0,33600,.34629092
194091,1,unemployed,1,11653,.85680836
194092,0,employed,1,7558,.062380604
194093,1,student,0,6106,.61692703
194094,0,retired,1,17171,0
194095,0,employed,1,183781,.69211012
194096,0,student,0,19377,.85859436
194097,0,employed,0,164529,.50637484
194098,0,retired,0,30930,.20122972
194099,1,employed,1,16121,.75578171
194100,0,employed,1,73420,.63988495
194101,1,employed,1,13656,.20075147
194102,0,employed,1,23930,0
194103,0,retired,1,12792,0
194104,0,employed,1,5893,.60257328
194105,1,employed,1,7327,.70292461
194106,1,employed,0,18218,0
194107,0,employed,1,9754,0
194108,1,employed,1,11029,.75887001
194109,1,employed,1,7831,.030232215
194110,0,student,0,0,.65550935
194111,1,employed,0,9275,.75105715
194112,0,student,0,0,.48912144
194113,1,employed,1,12546,.52528042
194114,1,employed,1,35081,.60000789
194115,1,employed,1,784463,.2792083
194116,1,retired,0,1213,0
194117,0,student,0,18209,.84434843
194118,1,student,0,0,.84207374
194119,1,employed,1,6608,.55879641
194120,1,employed,1,50576,.80528075
194121,1,unemployed,1,21409,.54526633
194122,0,retired,1,4907,0
194123,1,retired,0,7832,.23083845
194124,1,employed,1,30316,0
194125,0,unemployed,1,0,.089272268
194126,1,retired,1,5365,0
194127,1,employed,0,13414,.091237046
194128,1,employed,1,30324,.59407794
194129,1,retired,1,7506,.20322463
194130,1,employed,1,7253,.53856003
194131,0,student,0,16681,.55419821
194132,0,unemployed,1,6469,.87564361
194133,0,unemployed,1,20005,.70528883
194134,0,employed,0,5093,.40437043
194135,1,retired,1,6510,.32849163
194136,0,employed,1,7581,0
194137,1,retired,0,4811,.11002873
194138,1,employed,1,12798,.24043223
194139,0,employed,1,6000,.036310945
194140,0,employed,1,14135,.56823796
194141,0,employed,1,5678,0
194142,0,student,0,13355,.01340167
194143,0,student,0,0,.84548533
194144,1,student,0,23777,.8854965
194145,1,employed,1,6161,.54818887
194146,0,unemployed,1,9736,.61271638
194147,1,employed,1,6538,0
194148,1,employed,1,12895,.33931985
194149,1,unemployed,1,0,.080730036
194150,1,student,0,9860,.47444043
194151,1,student,0,0,.8054713
194152,1,employed,1,11178,.18201162
194153,0,employed,1,5523,.69488174
194154,0,employed,1,61958,.68116629
194155,1,employed,1,82267,.76658779
194156,0,unemployed,1,0,.83550721
194157,1,student,1,20213,.10769671
194158,0,unemployed,0,0,.66988444
194159,0,retired,0,9845,.24093643
194160,0,retired,1,34786,0
194161,1,employed,1,11857,.72251743
194162,1,employed,1,11789,.83820772
194163,0,student,0,0,.68389076
194164,1,employed,1,7947,.56452525
194165,0,employed,0,17511,0
194166,0,unemployed,1,17677,0
194167,1,employed,1,26656,.2674109
194168,1,retired,1,4733,.35094422
194169,1,retired,0,16979,.21848562
194170,0,retired,0,11783,.1029615
194171,0,retired,0,18079,0
194172,1,student,0,7354,.044495709
194173,0,unemployed,1,9599,.20788667
194174,1,employed,1,10311,.86027843
194175,1,employed,1,11434,.069376722
194176,0,employed,1,26630,.20301349
194177,0,employed,1,6577,.86356473
194178,1,unemployed,1,4530,.49507558
194179,1,student,0,0,.88252622
194180,0,employed,1,4864,0
194181,0,unemployed,1,0,.53576463
194182,0,employed,1,48108,0
194183,1,student,0,34441,.38816708
194184,0,employed,1,16444,.81624568
194185,0,employed,1,5015,.57693917
194186,1,employed,0,9418,.52279621
194187,0,employed,1,6340,.5377152
194188,1,employed,1,11564,0
194189,0,unemployed,1,6373,.52515543
194190,0,student,0,0,.080916025
194191,0,employed,1,43995,.033955693
194192,0,employed,1,5889,.86246061
194193,1,employed,0,6301,.5378378
194194,1,employed,1,7411,.016548371
194195,1,employed,1,6246,.45208079
194196,0,unemployed,1,0,0
194197,0,student,0,0,.47429681
194198,1,employed,1,16567,0
194199,0,unemployed,1,0,.66803139
194200,0,employed,0,10647,.88319224
194201,1,employed,1,23329,.13049521
194202,1,student,0,0,.93899184
194203,1,employed,1,13419,.58717865
194204,1,employed,1,9661,.28307241
194205,1,employed,0,34312,.78653759
194206,0,unemployed,1,0,.03470793
194207,0,student,0,5407,.92990011
194208,0,employed,1,16077,0
194209,0,employed,1,306110,.98507589
194210,1,employed,1,14961,.082484603
194211,0,employed,1,49574,.040248346
194212,0,student,0,43976,.93821388
194213,1,employed,1,31321,.63957685
194214,1,employed,1,71160,.17426167
194215,0,employed,0,12760,.7931965
194216,0,retired,1,9532,.30928093
194217,1,employed,0,38682,.8424347
194218,0,retired,1,3397,0
194219,1,unemployed,1,8883,.040072285
194220,0,unemployed,1,0,.52851665
194221,1,employed,1,9807,.07700672
194222,1,employed,0,17493,.96520102
194223,1,employed,0,15413,.67171907
194224,0,retired,0,5906,.27637106
194225,1,employed,1,16153,.56726289
194226,0,retired,0,33808,0
194227,0,employed,1,4779,.071723387
194228,1,student,0,5656,.73361146
194229,0,employed,1,23738,.8801493
194230,0,unemployed,1,16036,.54392916
194231,1,employed,1,8619,0
194232,1,employed,0,16356,.5705784
194233,0,retired,0,34719,0
194234,0,employed,1,25523,.36286718
194235,1,employed,1,6848,.72331625
194236,0,unemployed,1,19625,.80445206
194237,0,unemployed,1,5975,.84220171
194238,1,retired,1,8872,.24894345
194239,0,employed,1,10244,.54163778
194240,1,student,0,6091,.85538924
194241,1,employed,1,7903,.5100075
194242,0,student,0,0,.085750498
194243,1,employed,1,13518,.52114999
194244,0,student,0,0,.77214962
194245,0,retired,1,5572,.28192773
194246,0,employed,0,6847,.010398531
194247,1,retired,1,3996,.29641497
194248,0,student,0,7891,.3043848
194249,1,unemployed,1,10937,.12218069
194250,1,employed,0,22450,.55299252
194251,1,student,0,0,.782287
194252,0,unemployed,0,15616,.8604815
194253,0,employed,1,12157,0
194254,0,student,0,0,.90377772
194255,1,employed,0,12940,.87435156
194256,1,retired,1,8586,.13558461
194257,0,unemployed,1,10801,0
194258,0,employed,0,14246,0
194259,0,student,0,5342,.88024765
194260,0,employed,1,6515,.53872788
194261,1,employed,0,6371,.3540228
194262,0,employed,1,26583,.1559656
194263,1,student,0,0,.74378437
194264,1,student,0,0,.64098823
194265,1,employed,1,37125,0
194266,0,employed,1,28964,.3493894
194267,1,employed,1,15336,.60879683
194268,1,employed,1,355490,.97098863
194269,1,employed,1,13062,0
194270,0,retired,1,4926,.20903642
194271,1,student,0,0,.88804758
194272,0,employed,1,149418,.55345988
194273,1,employed,1,7168,.58268332
194274,0,employed,1,97065,.58535182
194275,1,unemployed,1,9762,.8051815
194276,0,employed,1,6427,.31885061
194277,0,unemployed,1,0,.44831163
194278,0,unemployed,1,15430,0
194279,1,employed,1,14004,0
194280,0,retired,1,16871,0
194281,1,employed,0,8248,.83906662
194282,1,student,0,5473,0
194283,0,unemployed,1,0,0
194284,0,employed,0,39215,.6765331
194285,1,employed,1,11921,0
194286,1,employed,1,252327,.24131684
194287,1,employed,1,20161,.28035727
