id,own,competing1,competing2,borrowertype,accepted,default,profit
98055,.10587859,.036814079,.19970691,3,0,1,
98056,,,,1,0,0,
98057,.22120564,.067489944,.29071084,2,0,1,
98058,,.47195849,.22981709,1,0,1,
98059,,,.1566553,2,0,0,
98060,.067471184,.045901056,.13347448,2,0,0,
98061,,,,1,0,0,
98062,,.30624145,.22357649,3,0,0,
98063,,,.35523623,2,0,0,
98064,,,.60488397,2,0,0,
98065,.28355646,.89129078,,1,1,0,2835.5647
98066,,.27166581,.45998758,3,0,0,
98067,,.12272173,.19160648,3,0,1,
98068,,.39289021,,1,0,0,
98069,,.12423931,.21476291,1,0,0,
98070,,,.11946996,1,0,0,
98071,,,.020795213,3,0,0,
98072,,.18993732,.20952529,1,0,0,
98073,,.26526427,.32243925,3,0,0,
98074,,.42900348,.46683252,2,0,0,
98075,,.25077009,.40828276,1,0,0,
98076,.148312,.34528014,.23528512,1,1,0,1483.12
98077,,,,3,0,0,
98078,,.5718863,.16759816,2,0,1,
98079,,,.12655166,1,0,1,
98080,,.29913253,.16183972,1,0,0,
98081,.042738553,.23194994,.13358255,3,1,0,427.38553
98082,.24599026,.20111603,.26907802,1,0,1,
98083,,,.27436605,1,0,1,
98084,,.69329888,,3,0,1,
98085,.022760095,.044450358,.020279249,2,0,0,
98086,.067447715,.50068903,.29509053,3,1,0,674.47717
98087,,,.25297272,2,0,1,
98088,,,,1,0,1,
98089,.27964476,.25442651,.24782731,3,0,0,
98090,,.3729932,,3,0,1,
98091,,.51164454,.53191513,2,0,0,
98092,.024075879,.0089706909,.10046008,1,0,0,
98093,,,,3,0,0,
98094,.27600804,.40550396,.17984228,1,0,1,
98095,.061307587,.15168026,.21203135,2,1,0,613.07587
98096,.055946216,.074201807,.099016927,2,1,0,559.46216
98097,,.55348366,.15314794,1,0,0,
98098,,.25871184,.28229076,2,0,0,
98099,,.423967,.24404709,2,0,0,
98100,,,,1,0,1,
98101,.056994356,.092054002,.09076611,2,1,0,569.94354
98102,.20609818,.32535976,.31783825,2,1,0,2060.9819
98103,,.41046643,.36605927,3,0,1,
98104,,.51452357,.41269949,3,0,1,
98105,,,.18499933,1,0,0,
98106,,.3661198,,1,0,0,
98107,,.89222312,.57550299,1,0,0,
98108,,.35172984,.58316433,2,0,0,
98109,.22280534,.12459075,.16153292,1,0,0,
98110,,,.18113193,3,0,0,
98111,,.71538943,.95451117,2,0,0,
98112,,.50289208,.37609798,2,0,1,
98113,,.41218951,.46282706,3,0,1,
98114,,.52496392,.15607005,1,0,0,
98115,.21301652,.10469995,.21162547,1,0,0,
98116,,.13488418,.23936704,1,0,0,
98117,,,,1,0,0,
98118,,,.021237483,3,0,0,
98119,,,.11020155,3,0,0,
98120,.024517471,.081588365,.13822958,3,1,0,245.17471
98121,,,,1,0,1,
98122,.17965017,.10164089,.080611557,1,0,0,
98123,,.67922163,.10680737,3,0,0,
98124,,.45479035,.60994297,1,0,0,
98125,,,.020957796,2,0,0,
98126,.09489955,.02714311,.1499604,3,0,0,
98127,,.33039656,.44261613,2,0,0,
98128,,.16103017,.12181911,1,0,0,
98129,.10816602,.10278969,.1981893,1,0,0,
98130,,.66741717,.91857678,3,0,1,
98131,.23058596,.10352272,.19970348,2,0,0,
98132,.021227656,.021661803,.019998999,2,0,0,
98133,,.5271886,.97112274,3,0,0,
98134,,.15274075,.20355368,3,0,0,
98135,,.49667874,.20143712,3,0,0,
98136,,,,1,0,1,
98137,,.68027544,.79982662,2,0,0,
98138,.036072057,.037781261,.061317787,1,0,0,
98139,,.31339961,.020621754,1,0,0,
98140,.03677278,.15645556,.020382056,1,0,0,
98141,,.91151661,.16457836,2,0,0,
98142,,,.35955429,1,0,0,
98143,,,,2,0,0,
98144,.02800207,.032349382,.015971184,3,1,0,280.02069
98145,.086120389,.057393346,.14599714,3,0,0,
98146,,.61180359,.2019866,2,0,1,
98147,,.3099694,,1,0,1,
98148,,.58881325,,2,0,0,
98149,,.31645873,.36722296,2,0,0,
98150,.07067997,.096657634,.13156947,1,1,0,706.79968
98151,,.36101905,.35053977,2,0,0,
98152,,.53034008,,1,0,0,
98153,.13911091,.28557092,.47766638,3,1,0,1391.1091
98154,.21058135,.064909838,.10132786,2,0,0,
98155,.089390412,.11938535,.15563329,2,1,0,893.90411
98156,,.3867971,.51067829,3,0,0,
98157,,,.11835557,2,0,1,
98158,,.33842596,.24513419,3,0,0,
98159,,.42264509,,2,0,0,
98160,.091353513,.088129357,.14607817,2,0,0,
98161,.25068259,.50988781,,2,1,0,2506.8259
98162,,.46483406,.79786426,3,0,0,
98163,.13723512,.5964157,.4384287,2,1,0,1372.3512
98164,,.68027544,.83994085,3,0,0,
98165,,,.15412149,3,0,1,
98166,.21251652,.093993917,.25704148,3,0,0,
98167,,.15569364,.2103256,3,0,0,
98168,,.31941923,.60316235,1,0,0,
98169,.027745599,.021066459,.019000079,2,0,0,
98170,,,.020712089,3,0,0,
98171,.033269491,.055163696,.15402316,1,1,0,332.69492
98172,.11125989,.03719072,.075112127,1,0,0,
98173,,.41083401,.17172253,3,0,0,
98174,.10441379,.19254829,.24616502,1,1,0,1044.1378
98175,,.32219803,.17108174,2,0,0,
98176,,.30220833,.27123734,2,0,1,
98177,,,.16445817,3,0,1,
98178,.1238227,.27638304,.96853322,2,1,0,1238.2269
98179,,.23299012,,2,0,0,
98180,.031749897,.04831852,.10327713,1,0,0,
98181,,.86211735,.12164995,3,0,0,
98182,.026861154,.0082737524,.080643944,2,0,0,
98183,,,.42096001,1,0,0,
98184,.061352096,.036751658,.088969886,2,0,0,
98185,,.44122416,.46432278,2,0,1,
98186,,.13017793,.34836298,3,0,0,
98187,,.92788631,.88532656,2,0,0,
98188,,.74327189,.47079307,3,0,1,
98189,,,.32095993,1,0,0,
98190,.25264937,.22518259,.18929853,2,0,0,
98191,.16359329,.35947317,.41941264,2,1,0,1635.9329
98192,.11816185,.035806317,.10198514,1,0,0,
98193,,.57799339,,2,0,0,
98194,,,,3,0,1,
98195,.16584115,.3343716,.020705672,2,0,0,
98196,,.28292787,.58236414,1,0,0,
98197,.22434434,.33734745,.19986035,2,0,0,
98198,,.2189652,,3,0,0,
98199,,.16733383,.25903904,1,0,0,
98200,,.12073767,,2,0,0,
98201,,.27462906,,1,0,0,
98202,,.41471466,.17483787,2,0,0,
98203,,,.47763973,2,0,0,
98204,.24810417,.14726104,.13475363,1,0,0,
98205,,.98285347,,2,0,1,
98206,.0981896,.22244419,.13968939,3,1,0,981.896
98207,,.47334778,.020959979,2,0,1,
98208,,.39800191,.48915133,1,0,0,
98209,.18728805,.15498213,.49707407,3,0,0,
98210,,,,3,0,1,
98211,,.93177986,,1,0,0,
98212,,,,3,0,1,
98213,,.77428555,.16673173,2,0,0,
98214,,,,2,0,0,
98215,,.49711755,.62289608,2,0,0,
98216,,.50956178,.021680772,1,0,0,
98217,.022223217,.027841618,.020544719,3,1,0,222.23218
98218,,.52096981,.34335044,2,0,0,
98219,,,,1,0,1,
98220,.050890855,.079614975,.13245492,3,1,0,508.90857
98221,.11294851,.026044492,.063611038,2,0,0,
98222,,.59069812,,1,0,0,
98223,,.34661579,.1812003,1,0,1,
98224,,.4027881,.92696607,2,0,0,
98225,,,.15264918,1,0,1,
98226,.23986365,.13189603,.18837771,3,0,0,
98227,.19193497,.15886922,.23959608,3,0,0,
98228,.033756156,.04858258,.034587655,1,0,0,
98229,,,,3,0,0,
98230,.14914569,.29139119,.17334424,2,1,0,1491.4569
98231,,.38643819,.37707072,3,0,0,
98232,.15332638,.084842861,.16980037,2,0,0,
98233,.22429842,.43987432,.22001626,2,0,0,
98234,,,.18711585,2,0,1,
98235,.060941856,.040573522,.10613246,2,0,0,
98236,,.2079282,.1634779,2,0,0,
98237,,.27554694,.20333898,3,0,1,
98238,,.95071346,.5454399,1,0,1,
98239,,,.46308604,1,0,0,
98240,,.26745871,.6628741,3,0,1,
98241,,.51253772,.33293024,3,0,1,
98242,.04606453,.070615299,.14211412,3,1,0,460.64529
98243,,,,2,0,1,
98244,,.38237664,.1881346,1,0,0,
98245,.10812936,.10146143,.24489942,2,0,0,
98246,,.38767561,.19223727,1,0,1,
98247,,.44613895,,3,0,1,
98248,,,.43818206,3,0,0,
98249,.044079185,.074179769,.045790423,2,0,0,
98250,.29326171,.16278352,.91682333,2,0,0,
98251,,.29052225,.14598994,3,0,0,
98252,,.5388124,.22758192,3,0,0,
98253,,.29899669,,1,0,0,
98254,.023125524,.066447593,.18394154,2,1,0,231.25523
98255,,.59635425,1,2,0,1,
98256,,,.36331308,3,0,1,
98257,,,.71509457,1,0,0,
98258,,.69483548,.1913501,2,0,0,
98259,,.25207016,.24963942,3,0,0,
98260,.2569496,.14957258,.30528626,1,0,0,
98261,,.52229655,.48929849,2,0,0,
98262,,,.25063625,3,0,0,
98263,.2720122,.25593284,.20242098,2,0,0,
98264,,.48413709,.67143971,2,0,0,
98265,,,,3,0,0,
98266,,,.70742875,3,0,1,
98267,.18090691,.14676191,.17612195,1,0,0,
98268,,.19760315,.30243692,2,0,0,
98269,,.069598854,.37793145,1,0,0,
98270,.12540169,.18459089,.70500249,1,1,0,1254.0168
98271,,.41036078,.98623854,2,0,0,
98272,,.21081716,.215544,1,0,0,
98273,,.64326555,.36913055,3,0,0,
98274,,.65112996,,3,0,1,
98275,,.40401185,.23403811,3,0,0,
98276,.26790756,.50809658,.23579371,1,0,0,
98277,,.57499456,,2,0,0,
98278,,.30848268,1,3,0,0,
98279,.026780823,.04907513,.045747008,2,0,0,
98280,,.26374042,.39955828,1,0,0,
98281,.052320346,.064145423,.065862589,1,0,0,
98282,,,,2,0,0,
98283,,.38790846,.18721922,1,0,1,
98284,,.92125082,.44719368,1,0,0,
98285,,.4176757,.17126329,1,0,0,
98286,,,.31866139,3,0,0,
98287,,.23730227,.27683917,1,0,0,
98288,,.5193215,.602898,3,0,1,
98289,,.18153715,.13038303,1,0,0,
98290,,.54201394,.56746256,3,0,0,
98291,.26524749,.91325164,.93005461,2,1,1,-10000
98292,,.52651006,,3,0,1,
98293,,.14167555,.84624958,3,0,1,
98294,,.66311848,.2550891,3,0,0,
98295,.2968252,.41372088,.44335741,1,1,0,2968.252
98296,.12978305,.12958698,.11861931,3,1,1,-10000
98297,.18647203,.047644649,.18115696,1,0,0,
98298,,.37434769,.31052634,3,0,1,
98299,,.45403552,,2,0,0,
98300,,.29823023,,2,0,0,
98301,,.41244107,,2,0,1,
98302,.13422671,.11090858,.17303562,2,0,0,
98303,,.848656,1,1,0,1,
98304,,,.21562222,2,0,1,
98305,.19990981,.097818486,.29454267,2,0,1,
98306,,.97738391,.7498849,1,0,0,
98307,,,.85204524,2,0,1,
98308,,,,1,0,1,
98309,,.70706576,.020818776,2,0,0,
98310,.031771284,.032103565,.044841301,2,0,0,
98311,.086622871,.22653334,.1989409,2,1,0,866.2287
98312,,.38515571,,1,0,1,
98313,.045015074,.048085749,.12248292,1,0,0,
98314,,,.44828123,2,0,1,
98315,,,.4659574,2,0,0,
98316,,,.5216192,3,0,0,
98317,.049211163,.12048071,.34756741,2,1,0,492.11163
98318,.14396994,.30898097,,2,1,0,1439.6993
98319,,.25486594,.23757932,2,0,1,
98320,.10413616,.092339106,.05678558,3,0,0,
98321,,.55962491,.18862051,1,0,0,
98322,.23311883,.10997356,.69049758,3,0,0,
98323,,.44376811,,2,0,0,
98324,,.2443296,.15595259,3,0,0,
98325,,.31684881,.23322089,1,0,1,
98326,,,.1596916,2,0,1,
98327,,.95889217,.77726185,2,0,1,
98328,.14710045,.35318437,.19069427,2,1,1,-10000
98329,,.48835236,.3698175,3,0,1,
98330,.021849519,.022531454,.023735734,3,1,0,218.49519
98331,,.32711348,.17013331,2,0,1,
98332,,.94965148,,3,0,0,
98333,.09515471,.047016069,.1717242,2,0,0,
98334,,.44957414,.33240831,2,0,0,
98335,,.35591072,,3,0,0,
98336,.11496957,.11090379,.072791167,3,0,0,
98337,,.31718943,,1,0,0,
98338,,.87478739,.59062797,2,0,0,
98339,.25707394,.21515326,.62412572,2,0,0,
98340,,.1370561,.1372776,1,0,0,
98341,,.45403552,.020794945,1,0,0,
98342,,,,1,0,0,
98343,,.43173391,.16098368,2,0,0,
98344,,.11621053,.25159633,2,0,0,
98345,.096201785,.15332137,.20278639,1,1,0,962.01782
98346,,.27020639,.22461763,3,0,0,
98347,,.92788631,.11461713,2,0,1,
98348,,,,2,0,0,
98349,.10423021,.056819871,.18273501,3,0,1,
98350,.24962504,.45665422,.23550127,2,0,0,
98351,,.21933755,.13278948,3,0,0,
98352,.28160971,.14069052,.17525686,2,0,0,
98353,.21975257,.19230698,.39425731,3,0,1,
98354,.079297096,.088715695,.12320924,1,0,0,
98355,.27850094,.19038896,.39683723,3,0,1,
98356,.14181277,.17849235,.12176833,3,0,0,
98357,,.64594495,,2,0,0,
98358,,,.16216756,2,0,1,
98359,,.28863916,.54538602,3,0,0,
98360,,.65289116,.25227225,1,0,0,
98361,,,.55230337,3,0,0,
98362,.21092719,.096061401,.18519703,2,0,0,
98363,,,.020815173,2,0,0,
98364,.026226021,.066441402,.053898916,2,1,0,262.26022
98365,,,.26014805,2,0,0,
98366,.14351013,.063748844,.14204745,2,0,1,
98367,,.1202501,.13527352,3,0,0,
98368,.097939707,.13819252,.18680842,3,1,1,-10000
98369,,.93660784,.31005108,2,0,0,
98370,,.16350333,.15653788,2,0,0,
98371,,.95164943,.23327211,3,0,1,
98372,.071349055,.041507822,.027675485,1,0,0,
98373,,.60963547,.44372293,3,0,0,
98374,,.84026015,,3,0,0,
98375,.1440528,.22039467,.020647746,3,0,1,
98376,,,.15412149,3,0,1,
98377,.065871701,.06595628,.027346143,1,0,0,
98378,,.31920689,.88927823,1,0,1,
98379,.059612464,.091554657,.14455138,1,1,0,596.12463
98380,,.33953044,1,1,0,0,
98381,,,.61480206,3,0,0,
98382,,,.46162477,3,0,0,
98383,,.31529906,.15913276,1,0,0,
98384,,.69443268,.18294647,2,0,0,
98385,,.4751015,.44227883,1,0,1,
98386,,.60766512,.35324463,2,0,0,
98387,,,.16601598,3,0,0,
98388,,.48243794,,2,0,0,
98389,,,.021366101,3,0,1,
98390,,,,1,0,1,
98391,.16760705,.27183631,.11395957,2,0,0,
98392,,,.32016638,1,0,0,
98393,.29368365,.26017115,.15516742,2,0,0,
98394,,.31165177,.43984881,1,0,1,
98395,,.14629571,.1712712,1,0,0,
98396,.094249919,.074097678,.22553374,1,0,0,
98397,.14731357,.14277223,.18678339,2,0,0,
98398,.12208366,.21438405,.21197015,2,1,0,1220.8365
98399,,,,3,0,1,
98400,,.41529316,.48852769,3,0,0,
98401,.25922406,.15717879,.34396672,2,0,0,
98402,,.4936277,,1,0,0,
98403,,.51736283,.020864965,1,0,1,
98404,,.5498361,.49036145,2,0,0,
98405,.10188953,.18628533,.57762569,2,1,0,1018.8953
98406,,.50029045,.36683294,1,0,0,
98407,,.22716674,.22957627,3,0,0,
98408,.18254311,.42761311,.22972851,2,1,0,1825.4312
98409,,.41424096,.5693894,3,0,0,
98410,,.2717025,.38211063,2,0,0,
98411,.022237634,.11408673,.13924558,2,1,0,222.37634
98412,,.96686518,.86506343,2,0,1,
98413,,.31770566,.25773868,2,0,0,
98414,,.39726883,.50793773,3,0,0,
98415,.19578426,.27355179,.70082414,3,1,0,1957.8425
98416,.080288634,.85872257,.36857894,3,1,0,802.88635
98417,,.44393536,.35569817,2,0,1,
98418,,.47334778,.020891555,3,0,0,
98419,,.53611362,,1,0,1,
98420,,.52041137,.13048127,2,0,0,
98421,,.55693907,.2392441,3,0,1,
98422,,.96155638,.14618875,2,0,1,
98423,,.45403552,.43433404,3,0,1,
98424,.21169095,.19378312,.16226947,2,0,0,
98425,,.55466968,.25196961,1,0,0,
98426,.082626507,.21415651,.23070419,3,1,0,826.26508
98427,,.36742902,.38247815,3,0,0,
98428,,.49482402,.50083369,2,0,1,
98429,,.86211735,,2,0,1,
98430,.020247998,.027002756,.021151265,1,0,0,
98431,,.39329413,.81968606,3,0,0,
98432,,.21376069,.23644803,1,0,0,
98433,,,.43260351,1,0,0,
98434,,,.49023381,2,0,0,
98435,,.1831411,.27741596,3,0,0,
98436,,.3725608,,2,0,0,
98437,.057334375,.11537366,.091911554,2,1,0,573.34375
98438,,.31915581,.30431148,1,0,0,
98439,.075165093,.041681841,.082818918,3,0,0,
98440,,.92587739,.67957956,3,0,0,
98441,.050512057,.24134837,.023347696,1,0,1,
98442,.17582138,.097717971,.10156886,3,0,0,
98443,,,.84869456,3,0,0,
98444,,.64025706,,2,0,0,
98445,,.57767433,.18107374,2,0,0,
98446,.13609353,.27375576,.18288767,3,1,0,1360.9353
98447,.10901898,.063559972,.37939301,3,0,1,
98448,.18077303,.17043597,.20674296,1,0,0,
98449,,.18068424,.23158425,2,0,0,
98450,,.29632115,.23383027,3,0,0,
98451,.2061545,.89218336,.24456321,2,1,1,-10000
98452,,,.021161487,2,0,0,
98453,,.34392285,,1,0,0,
98454,,.25972968,,3,0,1,
98455,,.22643875,.14245842,1,0,0,
98456,,.58853829,.22892523,1,0,0,
98457,,.41655302,.72483075,2,0,0,
98458,,.44281992,.80769706,3,0,0,
98459,.10129821,.1278432,.18165673,1,1,0,1012.9821
98460,,,,1,0,1,
98461,.13287774,.28295422,.25912851,3,1,0,1328.7773
98462,.29181963,.31210434,.30704486,3,1,0,2918.1963
98463,.095377639,.076556772,.113822,2,0,0,
98464,,.25760266,.12571561,3,0,0,
98465,.079114392,.25182647,.10241097,2,1,0,791.14392
98466,,.1838468,.20894478,3,0,0,
98467,.092985272,.061644442,.064469375,3,0,0,
98468,.032633696,.091021031,.11920594,2,1,0,326.33694
98469,,.40563634,.020713953,3,0,0,
98470,,.44068626,.54403812,1,0,0,
98471,.11033485,.040639706,.13278529,1,0,0,
98472,,,,1,0,1,
98473,,.39890218,,1,0,0,
98474,,,,1,0,1,
98475,.27540082,.56383801,.50351936,2,1,0,2754.0081
98476,.022900028,.046587981,.10012975,3,1,0,229.00027
98477,,.13463885,.25252146,3,0,0,
98478,.13282779,.11220238,.26204142,3,0,0,
98479,.13091135,.10646994,.1355283,3,0,0,
98480,,,.76129901,1,0,0,
98481,,.51298821,.53717494,1,0,1,
98482,,.47260737,.020969298,2,0,1,
98483,,.39142039,.36518908,1,0,1,
98484,,,,3,0,0,
98485,,,,1,0,1,
98486,.021339811,.032414302,.023583416,3,1,0,213.39812
98487,,.50968027,.020947345,2,0,0,
98488,.041942351,.24861346,.020921737,3,0,0,
98489,,.25301406,.14536111,3,0,0,
98490,,,.11378159,2,0,1,
98491,.049766611,.80432332,.1370353,1,1,0,497.66611
98492,,.3179442,.97983056,3,0,0,
98493,.041346807,.10281129,.022922909,1,0,0,
98494,,.50189531,.56044471,3,0,0,
98495,,,.28238037,1,0,0,
98496,.023709331,.021084851,.019998999,1,0,0,
98497,,,.15628262,3,0,0,
98498,,.40521905,.37919334,3,0,0,
98499,.2535457,.84374124,.21514978,3,0,1,
98500,.12261859,.078517802,.36067164,3,0,0,
98501,,.67910802,.19302915,1,0,0,
98502,.15990621,.11295427,.10120625,1,0,0,
98503,.051545758,.046613872,.091550045,2,0,0,
98504,,,,3,0,0,
98505,,.61613834,.26828557,3,0,0,
98506,,.3924765,.98743886,3,0,0,
98507,,.38117903,.23231396,2,0,0,
98508,,,,2,0,0,
98509,.078563027,.045071177,.16606796,3,0,0,
98510,.025360087,.021789776,.065333456,2,0,0,
98511,,.36532983,.52126646,3,0,0,
98512,.090239085,.035292476,.084332533,2,0,0,
98513,.28593794,.15359262,.39437342,2,0,1,
98514,,,,1,0,1,
98515,,,.021013193,3,0,0,
98516,,,.021770002,1,0,0,
98517,,.96840942,.35773522,3,0,0,
98518,,.47874957,.66739714,1,0,0,
98519,,.44691968,.38251916,1,0,0,
98520,,.26558948,.97391796,1,0,0,
98521,.043152597,.14410418,.05308618,1,1,0,431.52597
98522,,,.070094846,3,0,0,
98523,,.57416356,,2,0,0,
98524,.22598597,.4395439,.17904972,3,0,0,
98525,,.59124994,,3,0,0,
98526,,.34258994,.24862978,1,0,0,
98527,.027652459,.021070816,.040261079,3,1,0,276.5246
98528,,.2127185,.22464126,2,0,0,
98529,,,.18810353,2,0,0,
98530,,.26729187,.25369439,3,0,0,
98531,,,.021714944,2,0,0,
98532,,.46886131,,1,0,1,
98533,,,,3,0,0,
98534,,.86261743,.21526201,1,0,0,
98535,.15554352,.077522762,.045387767,2,0,0,
98536,,.30840972,.26807323,2,0,0,
98537,.11816185,.036187723,.022302868,1,0,0,
98538,,,.52811712,2,0,0,
98539,,.1848786,.21061935,3,0,0,
98540,,.29560164,.89702135,3,0,0,
98541,,.29690957,.33917052,2,0,1,
98542,,.46540496,.17743368,1,0,1,
98543,,,.91932976,2,0,0,
98544,.21655612,.13799515,.12625243,2,0,0,
98545,,.52016282,.15212394,3,0,0,
98546,,,,1,0,1,
98547,,,,3,0,0,
98548,.10116069,.1410898,.22229235,3,1,1,-10000
98549,,.56661642,,2,0,1,
98550,,.49437168,.46625841,1,0,1,
98551,.21676253,.21087894,.47198406,3,1,0,2167.6252
98552,,.51032555,.55420929,2,0,1,
98553,.098130099,.10485467,.061565761,1,0,0,
98554,,.50973034,.021351052,2,0,0,
98555,.17249961,.26414794,.25924751,1,1,1,-10000
98556,.21204938,.092340238,.35331336,1,0,0,
98557,.26245353,.51603854,.21268855,2,0,0,
98558,.26531547,.091255039,.10607705,3,0,0,
98559,,,.72813982,3,0,0,
98560,,.58052576,.2503764,3,0,0,
98561,.045231022,.069566578,.092987984,3,1,0,452.31021
98562,.13323648,.56307387,.48612487,3,1,1,-10000
98563,,.077239856,.099727765,2,0,0,
98564,.23218301,.2230819,.28817025,1,0,0,
98565,,.49691442,.63367504,1,0,0,
98566,,.40148318,.23926575,2,0,0,
98567,.12682749,.52875769,.17697129,2,1,0,1268.2749
98568,,.2931174,.9155634,3,0,0,
98569,,,.020828748,2,0,0,
98570,,.12853396,.16925983,1,0,0,
98571,.17278734,.48790288,.8019278,1,1,0,1727.8734
98572,.25890118,.17429747,.25531915,2,0,0,
98573,,.31851357,.89768207,3,0,0,
98574,,,.54587078,2,0,1,
98575,,.30288956,.25174507,2,0,1,
98576,,,.1566553,2,0,1,
98577,,.59867811,,1,0,1,
98578,,.18583082,.1946374,1,0,0,
98579,.14167728,.057326842,.045132399,1,0,0,
98580,.020334093,.021661803,.013559639,3,1,0,203.34093
98581,,.18738624,.21104477,1,0,0,
98582,.11711942,.044990916,.039525945,1,0,0,
98583,.067505717,.041535564,.14868401,1,0,0,
98584,.070832714,.086128958,.32430965,1,0,0,
98585,.047986127,.083767936,.052218519,3,1,0,479.86127
98586,,,.45365608,3,0,0,
98587,,,.20316748,2,0,0,
98588,,.1339772,.15728272,1,0,0,
98589,,.029149989,.020310955,1,0,0,
98590,,.34102383,,1,0,0,
98591,.29095644,,.5818215,1,1,0,2909.5645
98592,,.12707882,.72336489,1,0,0,
98593,.054065324,.37431306,.13813181,1,1,0,540.65326
98594,.15468302,.59521133,.23832507,2,1,0,1546.8302
98595,,.2101147,.22695979,3,0,1,
98596,,.4694964,,2,0,0,
98597,,.74872541,,3,0,1,
98598,.064502738,.10227863,.16832404,3,1,0,645.0274
98599,.022807341,.0907754,.073067799,2,1,0,228.07341
98600,.040645499,.042919949,.029291794,3,1,0,406.45499
98601,,.40784249,,1,0,0,
98602,,.24863259,.32063717,1,0,0,
98603,.053657982,.052928194,.039001558,2,0,0,
98604,,,,3,0,0,
98605,,.44934025,.26212832,1,0,0,
98606,,.10259755,.1975702,1,0,0,
98607,,.13777661,.19409546,2,0,0,
98608,,.2383237,.36083049,3,0,0,
98609,.072290681,.13394926,.26934981,1,1,0,722.9068
98610,.020055695,.021023853,.056187075,2,1,0,200.55695
98611,.19475873,.3578639,.1522263,2,0,0,
98612,,.50968027,.020837585,3,0,1,
98613,,,.51477069,3,0,0,
98614,,.10474999,.29802647,1,0,0,
98615,,.41981423,.31567457,2,0,0,
98616,.090218939,.038989507,.095417276,1,0,0,
98617,.2418818,.71237594,.30751222,1,1,0,2418.8181
98618,,.99972486,.22914743,3,0,1,
98619,,.11549652,.80875444,1,0,0,
98620,,.31717047,.34842414,3,0,0,
98621,.024948571,.10291841,.081053011,1,1,0,249.4857
98622,,,,3,0,0,
98623,,,.25437012,1,0,0,
98624,,.26136011,,3,0,1,
98625,,,.39297557,1,0,0,
98626,.020290436,.02454189,.020003084,3,1,0,202.90436
98627,,.46059123,.52939582,2,0,0,
98628,,.25442651,.20927459,3,0,0,
98629,,.68927932,,3,0,0,
98630,,.48458767,,1,0,1,
98631,.29992509,.10200796,.20928174,2,0,1,
98632,,.67926872,.37302771,1,0,0,
98633,.236223,.66256946,.12116773,2,0,1,
98634,.084063008,.067963071,.13129933,1,0,0,
98635,,.13737263,.20705138,2,0,0,
98636,,.87094587,.36572087,1,0,0,
98637,,,.12101282,1,0,0,
98638,.083664156,.07290189,.19694489,1,0,0,
98639,.28747585,.14159277,.20234741,1,0,0,
98640,,.24976459,.20933127,2,0,0,
98641,,.54256439,.25404114,2,0,1,
98642,,.36164826,.22779182,2,0,0,
98643,,.48758277,,2,0,0,
98644,.058842067,.085352764,.11711418,1,1,0,588.42065
98645,.14481013,.06120472,.16698749,3,0,1,
98646,.13997011,.17762262,.23065111,1,1,0,1399.701
98647,.04991217,.066473037,.027040528,1,0,0,
98648,,.62286735,.36299622,3,0,0,
98649,,,.64949405,3,0,0,
98650,,.61313665,.17276163,3,0,0,
98651,,,.70402521,3,0,0,
98652,.078451984,.14521237,.18963461,2,1,0,784.51984
98653,.08419954,.050131179,.024869768,3,0,1,
98654,.20881568,.17215762,.24552266,2,0,0,
98655,,.29436275,.1736972,2,0,0,
98656,,.27378803,.1587514,3,0,0,
98657,,.45403552,,2,0,0,
98658,,.26464564,.16459236,3,0,0,
98659,,.084250629,.10135633,3,0,0,
98660,.05063808,.057973847,.094970345,1,0,0,
98661,,.45403552,,2,0,1,
98662,.20345417,.07636594,.14968576,1,0,1,
98663,.14957246,.22041818,.16443957,3,1,0,1495.7246
98664,,,,2,0,1,
98665,.098473676,.054740649,.17635334,2,0,0,
98666,,,.020810938,2,0,0,
98667,,.26977268,.58037585,1,0,0,
98668,,.50331068,.43722704,2,0,0,
98669,,.98285347,.86781579,3,0,0,
98670,.10667361,.57613093,.6796788,3,1,0,1066.7361
98671,.21017978,.19520637,.49023724,2,0,0,
98672,.056842331,.34729746,.19741772,1,1,0,568.42328
98673,,,.15170847,3,0,1,
98674,.089755513,.082154177,.16580193,3,1,0,897.55511
98675,.15876238,.16162284,.18722562,1,0,0,
98676,,,.13254444,3,0,0,
98677,.22752404,.059349757,.13287139,2,0,0,
